"Customer was redirected to clickandbuy","Klant is doorgestuurd naar Pay.nl Click and buy"
"Invoice #%s created","Factuur #%s gemaakt"
"You will be redirected to your bank in a few seconds.","U wordt doorgestuurd, moment geduld a.u.b..."
"Pending clickandbuy","In behandeling bij Click and buy"
"Bank: %s","Bank: %s"
"Error occured. You will be redirected back to the store.", "Er heeft een fout plaatsgevonden. U wordt teruggestuurd naar de winkel."
"Order #%s refunded", "Bestelling #%s terugbetaald"
"The order: #%s has been refunded.\nPay.nl information:\nOrder code: %s\nNo further notifications for this will be available.", "De bestelling: #%s is terugbetaald.\nPay.nl informatie:\nOrder code: %s\nEr worden verder geen notificaties gedaan."
