"Customer was redirected to clickandbuy","Customer was redirected to Click and buy"
"Invoice #%s created","Invoice #%s created"
"You will be redirected to Clickandbuy in a few seconds.","You will be redirected to Click and buy in a few seconds."
"Pending clickandbuy","Pending click and buy"
"Bank: %s","Bank: %s"
"Error occured. You will be redirected back to the store.", "Error occured. You will be redirected back to the store."
"Order #%s refunded", "Order #%s refunded"
"The order: #%s has been refunded.\nPay.nl information:\nOrder code: %s\nNo further notifications for this will be available.", "The order: #%s has been refunded.\nPay.nl information:\nOrder code: %s\nNo further notifications for this will be available."
