"Customer was redirected to Ccard","Customer was redirected to Pay.nl Creditcard"
"Invoice #%s created","Invoice #%s created"
"You will be redirected to your bank in a few seconds.","You will be redirected to your bank in a few seconds."
"Pending Ccard","Pending Ccard"
"Bank: %s","Bank: %s"
"Error occured. You will be redirected back to the store.", "Error occured. You will be redirected back to the store."
"Order #%s refunded", "Order #%s refunded"
"The order: #%s has been refunded.\nPay.nl information:\nOrder code: %s\nNo further notifications for this will be available.", "The order: #%s has been refunded.\nPay.nl information:\nOrder code: %s\nNo further notifications for this will be available."
